,Content ID,Type,Datetime,ContentType,Category,Sentiment,Score
1516,f08bdab2-b888-484e-8fd9-919e6ed86c12,love,2021-04-17 18:23:17,audio,education,positive,65
1517,f08bdab2-b888-484e-8fd9-919e6ed86c12,like,2021-01-02 19:46:33,audio,education,positive,50
1518,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,2021-02-25 17:02:51,audio,education,positive,72
1519,f08bdab2-b888-484e-8fd9-919e6ed86c12,dislike,2021-06-14 14:19:00,audio,education,negative,10
1520,f08bdab2-b888-484e-8fd9-919e6ed86c12,super love,2021-04-10 20:57:59,audio,education,positive,75
1521,f08bdab2-b888-484e-8fd9-919e6ed86c12,super love,2020-09-14 06:07:47,audio,education,positive,75
1522,f08bdab2-b888-484e-8fd9-919e6ed86c12,peeking,2021-04-21 19:35:00,audio,education,neutral,35
1523,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,2021-02-07 15:53:41,audio,education,positive,72
1524,f08bdab2-b888-484e-8fd9-919e6ed86c12,cherish,2020-09-23 08:59:17,audio,education,positive,70
1525,f08bdab2-b888-484e-8fd9-919e6ed86c12,interested,2020-09-18 01:17:36,audio,education,positive,30
1526,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,2020-12-09 12:23:18,audio,education,positive,72
1527,a55b215b-06c5-4ef3-ac14-7e1569c3ad2e,intrigued,2020-07-25 09:08:10,GIF,education,positive,45
1528,a55b215b-06c5-4ef3-ac14-7e1569c3ad2e,adore,2021-02-24 15:42:08,GIF,education,positive,72
1529,258bb775-3c35-4eec-90f3-8b75a52e466a,disgust,2020-11-26 14:04:36,photo,education,negative,0
1530,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,2020-11-05 16:46:07,photo,education,positive,75
1531,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,2021-03-12 22:52:15,photo,education,positive,72
1532,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,2021-01-17 14:50:17,photo,education,positive,75
1533,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,2020-11-05 11:22:12,photo,education,positive,45
1534,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,2020-10-09 20:54:07,photo,education,positive,75
1535,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,2021-02-26 01:20:51,photo,education,positive,45
1536,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,2020-07-27 03:21:58,photo,education,positive,72
1537,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,2020-08-12 18:16:14,photo,education,positive,60
1538,258bb775-3c35-4eec-90f3-8b75a52e466a,peeking,2021-02-15 06:04:17,photo,education,neutral,35
1539,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,2021-04-29 07:44:25,photo,education,positive,72
1540,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,2021-05-25 03:50:03,photo,education,positive,72
1541,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,2020-08-17 21:09:56,photo,education,positive,60
1542,258bb775-3c35-4eec-90f3-8b75a52e466a,peeking,2021-02-02 08:43:15,photo,education,neutral,35
1543,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,2021-05-15 18:50:52,photo,education,positive,45
1544,258bb775-3c35-4eec-90f3-8b75a52e466a,like,2020-12-05 13:29:54,photo,education,positive,50
1545,258bb775-3c35-4eec-90f3-8b75a52e466a,scared,2021-01-22 06:12:13,photo,education,negative,15
1546,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,2020-10-29 23:33:26,photo,education,positive,60
1547,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,2021-04-29 07:54:37,photo,education,positive,45
1548,258bb775-3c35-4eec-90f3-8b75a52e466a,dislike,2020-11-03 21:49:29,photo,education,negative,10
1549,258bb775-3c35-4eec-90f3-8b75a52e466a,hate,2020-08-07 00:14:01,photo,education,negative,5
1550,258bb775-3c35-4eec-90f3-8b75a52e466a,like,2020-10-01 08:21:10,photo,education,positive,50
1551,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,2021-06-08 15:59:55,photo,education,neutral,20
1552,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,2021-03-26 02:21:45,photo,education,neutral,20
1553,258bb775-3c35-4eec-90f3-8b75a52e466a,like,2020-10-25 23:08:18,photo,education,positive,50
1554,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,2020-07-11 23:08:34,photo,education,positive,72
1555,258bb775-3c35-4eec-90f3-8b75a52e466a,love,2021-05-10 07:25:04,photo,education,positive,65
1556,258bb775-3c35-4eec-90f3-8b75a52e466a,worried,2021-01-02 03:56:02,photo,education,negative,12
1557,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,2021-06-12 20:42:51,photo,education,positive,45
1558,258bb775-3c35-4eec-90f3-8b75a52e466a,want,2021-06-12 19:31:08,photo,education,positive,70
1559,258bb775-3c35-4eec-90f3-8b75a52e466a,peeking,2021-04-04 17:09:51,photo,education,neutral,35
1560,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,2020-06-22 11:05:47,photo,education,positive,75
1561,258bb775-3c35-4eec-90f3-8b75a52e466a,cherish,2021-01-29 20:19:27,photo,education,positive,70
1562,258bb775-3c35-4eec-90f3-8b75a52e466a,scared,2020-07-12 03:26:20,photo,education,negative,15
1563,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,2020-09-18 16:25:41,photo,education,positive,72
1564,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,2021-01-05 18:27:43,photo,education,neutral,20
1565,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,2020-08-11 23:21:18,photo,education,neutral,20
1566,258bb775-3c35-4eec-90f3-8b75a52e466a,interested,2020-11-05 14:26:44,photo,education,positive,30
1567,258bb775-3c35-4eec-90f3-8b75a52e466a,hate,2020-10-12 18:22:50,photo,education,negative,5
1568,258bb775-3c35-4eec-90f3-8b75a52e466a,interested,2021-01-13 14:23:48,photo,education,positive,30
1569,8d32243c-2dd1-4128-bde1-d643207e582c,hate,2021-06-07 23:57:54,photo,studying,negative,5
1570,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,2020-08-24 17:02:52,photo,studying,negative,10
1571,8d32243c-2dd1-4128-bde1-d643207e582c,super love,2020-09-12 05:58:02,photo,studying,positive,75
1572,8d32243c-2dd1-4128-bde1-d643207e582c,scared,2020-09-25 11:34:57,photo,studying,negative,15
1573,8d32243c-2dd1-4128-bde1-d643207e582c,love,2021-02-08 07:38:54,photo,studying,positive,65
1574,8d32243c-2dd1-4128-bde1-d643207e582c,like,2020-11-16 19:14:55,photo,studying,positive,50
1575,8d32243c-2dd1-4128-bde1-d643207e582c,interested,2020-12-09 01:01:44,photo,studying,positive,30
1576,8d32243c-2dd1-4128-bde1-d643207e582c,super love,2020-09-09 01:00:29,photo,studying,positive,75
1577,8d32243c-2dd1-4128-bde1-d643207e582c,disgust,2020-12-03 11:30:02,photo,studying,negative,0
1578,8d32243c-2dd1-4128-bde1-d643207e582c,heart,2020-09-14 11:25:21,photo,studying,positive,60
1579,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,2020-10-17 11:51:03,photo,studying,negative,10
1580,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,2020-08-11 01:24:29,photo,studying,negative,10
1581,8d32243c-2dd1-4128-bde1-d643207e582c,heart,2020-09-13 17:03:47,photo,studying,positive,60
1582,8d32243c-2dd1-4128-bde1-d643207e582c,interested,2020-08-23 14:28:03,photo,studying,positive,30
1583,8d32243c-2dd1-4128-bde1-d643207e582c,disgust,2021-04-13 07:30:34,photo,studying,negative,0
1584,8d32243c-2dd1-4128-bde1-d643207e582c,scared,2020-06-23 18:32:53,photo,studying,negative,15
1585,8d32243c-2dd1-4128-bde1-d643207e582c,cherish,2020-07-05 00:49:30,photo,studying,positive,70
1586,8d32243c-2dd1-4128-bde1-d643207e582c,heart,2020-07-31 09:20:37,photo,studying,positive,60
1587,8d32243c-2dd1-4128-bde1-d643207e582c,worried,2020-12-01 09:38:43,photo,studying,negative,12
1588,8d32243c-2dd1-4128-bde1-d643207e582c,hate,2021-04-30 21:38:58,photo,studying,negative,5
1589,8d32243c-2dd1-4128-bde1-d643207e582c,peeking,2020-09-24 03:31:07,photo,studying,neutral,35
1590,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,2020-07-19 03:53:21,photo,studying,negative,10
1591,8d32243c-2dd1-4128-bde1-d643207e582c,want,2021-01-12 21:58:48,photo,studying,positive,70
1592,8d32243c-2dd1-4128-bde1-d643207e582c,heart,2020-09-28 17:44:31,photo,studying,positive,60
1593,8d32243c-2dd1-4128-bde1-d643207e582c,heart,2021-01-25 18:38:25,photo,studying,positive,60
1594,8d32243c-2dd1-4128-bde1-d643207e582c,interested,2020-11-06 08:44:08,photo,studying,positive,30
1595,8d32243c-2dd1-4128-bde1-d643207e582c,worried,2020-08-29 00:32:27,photo,studying,negative,12
1596,8d32243c-2dd1-4128-bde1-d643207e582c,worried,2021-01-06 21:00:04,photo,studying,negative,12
1597,8d32243c-2dd1-4128-bde1-d643207e582c,scared,2021-02-09 07:57:22,photo,studying,negative,15
1598,8d32243c-2dd1-4128-bde1-d643207e582c,want,2021-04-29 11:05:24,photo,studying,positive,70
1599,8d32243c-2dd1-4128-bde1-d643207e582c,interested,2021-01-03 20:02:07,photo,studying,positive,30
1600,8d32243c-2dd1-4128-bde1-d643207e582c,scared,2021-05-13 10:28:05,photo,studying,negative,15
1601,8d32243c-2dd1-4128-bde1-d643207e582c,like,2021-04-11 10:17:30,photo,studying,positive,50
1602,8d32243c-2dd1-4128-bde1-d643207e582c,interested,2021-03-16 18:04:52,photo,studying,positive,30
1603,8d32243c-2dd1-4128-bde1-d643207e582c,peeking,2021-02-01 19:27:14,photo,studying,neutral,35
1604,8d32243c-2dd1-4128-bde1-d643207e582c,peeking,2020-11-17 16:11:02,photo,studying,neutral,35
1605,8d32243c-2dd1-4128-bde1-d643207e582c,indifferent,2020-12-24 09:29:38,photo,studying,neutral,20
1606,8d32243c-2dd1-4128-bde1-d643207e582c,hate,2020-12-03 01:57:05,photo,studying,negative,5
1607,8d32243c-2dd1-4128-bde1-d643207e582c,scared,2021-05-28 19:11:40,photo,studying,negative,15
1608,8d32243c-2dd1-4128-bde1-d643207e582c,scared,2021-01-09 21:43:48,photo,studying,negative,15
1609,8d32243c-2dd1-4128-bde1-d643207e582c,indifferent,2020-09-26 16:46:15,photo,studying,neutral,20
1610,8d32243c-2dd1-4128-bde1-d643207e582c,disgust,2020-06-24 06:45:10,photo,studying,negative,0
1611,e2c433d2-096e-484e-8c69-28f0bb69f3b7,disgust,2021-01-24 20:52:36,audio,science,negative,0
1612,e2c433d2-096e-484e-8c69-28f0bb69f3b7,intrigued,2020-09-18 04:49:21,audio,science,positive,45
1613,e2c433d2-096e-484e-8c69-28f0bb69f3b7,worried,2020-11-26 19:56:03,audio,science,negative,12
1614,e2c433d2-096e-484e-8c69-28f0bb69f3b7,cherish,2021-02-07 17:11:31,audio,science,positive,70
1615,e2c433d2-096e-484e-8c69-28f0bb69f3b7,heart,2020-11-06 19:44:57,audio,science,positive,60
1616,e2c433d2-096e-484e-8c69-28f0bb69f3b7,indifferent,2020-08-13 01:26:16,audio,science,neutral,20
1617,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,2021-01-03 09:18:07,audio,science,positive,50
1618,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,2020-12-18 17:42:29,audio,science,positive,50
1619,e2c433d2-096e-484e-8c69-28f0bb69f3b7,interested,2021-02-26 22:15:41,audio,science,positive,30
1620,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,2020-08-11 20:00:54,audio,science,negative,5
1621,e2c433d2-096e-484e-8c69-28f0bb69f3b7,adore,2020-08-06 14:12:44,audio,science,positive,72
1622,e2c433d2-096e-484e-8c69-28f0bb69f3b7,adore,2020-11-18 00:41:04,audio,science,positive,72
1623,e2c433d2-096e-484e-8c69-28f0bb69f3b7,scared,2021-05-22 11:05:38,audio,science,negative,15
1624,e2c433d2-096e-484e-8c69-28f0bb69f3b7,disgust,2020-11-25 19:43:36,audio,science,negative,0
1625,e2c433d2-096e-484e-8c69-28f0bb69f3b7,adore,2021-02-09 03:59:21,audio,science,positive,72
1626,e2c433d2-096e-484e-8c69-28f0bb69f3b7,adore,2020-12-25 00:06:16,audio,science,positive,72
1627,e2c433d2-096e-484e-8c69-28f0bb69f3b7,heart,2021-05-16 06:36:55,audio,science,positive,60
1628,e2c433d2-096e-484e-8c69-28f0bb69f3b7,scared,2020-12-20 14:50:45,audio,science,negative,15
1629,e2c433d2-096e-484e-8c69-28f0bb69f3b7,interested,2020-07-30 03:15:51,audio,science,positive,30
1630,e2c433d2-096e-484e-8c69-28f0bb69f3b7,cherish,2020-11-01 07:10:22,audio,science,positive,70
1631,e2c433d2-096e-484e-8c69-28f0bb69f3b7,indifferent,2021-03-26 21:18:03,audio,science,neutral,20
1632,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,2021-01-09 21:47:22,audio,science,positive,50
1633,e2c433d2-096e-484e-8c69-28f0bb69f3b7,cherish,2021-01-07 17:03:58,audio,science,positive,70
1634,e2c433d2-096e-484e-8c69-28f0bb69f3b7,disgust,2021-01-26 15:54:27,audio,science,negative,0
1635,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,2021-05-31 23:19:46,audio,science,negative,5
1636,e2c433d2-096e-484e-8c69-28f0bb69f3b7,super love,2021-06-06 20:04:44,audio,science,positive,75
1637,e2c433d2-096e-484e-8c69-28f0bb69f3b7,scared,2020-06-26 10:36:32,audio,science,negative,15
1638,e2c433d2-096e-484e-8c69-28f0bb69f3b7,intrigued,2021-05-27 02:08:50,audio,science,positive,45
1639,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,2020-09-28 18:25:52,audio,science,negative,5
1640,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,2020-11-01 16:18:09,audio,science,positive,50
1641,e2c433d2-096e-484e-8c69-28f0bb69f3b7,heart,2021-06-14 22:25:16,audio,science,positive,60
1642,e2c433d2-096e-484e-8c69-28f0bb69f3b7,dislike,2020-07-26 17:00:27,audio,science,negative,10
1643,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,2020-07-17 02:29:41,audio,science,positive,50
1644,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,2021-02-27 11:03:54,audio,science,negative,5
1645,e2c433d2-096e-484e-8c69-28f0bb69f3b7,love,2021-03-16 00:20:36,audio,science,positive,65
1646,e2c433d2-096e-484e-8c69-28f0bb69f3b7,cherish,2021-02-21 11:32:16,audio,science,positive,70
1647,e2c433d2-096e-484e-8c69-28f0bb69f3b7,scared,2020-07-12 00:21:36,audio,science,negative,15
1648,e2c433d2-096e-484e-8c69-28f0bb69f3b7,super love,2020-09-06 17:18:03,audio,science,positive,75
1649,e2c433d2-096e-484e-8c69-28f0bb69f3b7,super love,2020-07-13 23:05:54,audio,science,positive,75
1650,3d8fffab-6107-4d7b-9485-c610e233c91c,adore,2020-10-21 22:49:14,photo,studying,positive,72
1651,3d8fffab-6107-4d7b-9485-c610e233c91c,heart,2020-09-30 10:05:00,photo,studying,positive,60
1652,3d8fffab-6107-4d7b-9485-c610e233c91c,scared,2020-08-23 19:15:15,photo,studying,negative,15
1653,3d8fffab-6107-4d7b-9485-c610e233c91c,want,2021-01-11 15:20:19,photo,studying,positive,70
1654,3d8fffab-6107-4d7b-9485-c610e233c91c,worried,2021-06-09 09:20:29,photo,studying,negative,12
1655,3d8fffab-6107-4d7b-9485-c610e233c91c,interested,2021-04-19 13:48:27,photo,studying,positive,30
1656,3d8fffab-6107-4d7b-9485-c610e233c91c,worried,2020-07-05 23:41:05,photo,studying,negative,12
1657,3d8fffab-6107-4d7b-9485-c610e233c91c,love,2020-11-20 04:18:12,photo,studying,positive,65
1658,3d8fffab-6107-4d7b-9485-c610e233c91c,dislike,2020-06-28 04:43:28,photo,studying,negative,10
1659,3d8fffab-6107-4d7b-9485-c610e233c91c,intrigued,2021-04-19 10:43:28,photo,studying,positive,45
1660,3d8fffab-6107-4d7b-9485-c610e233c91c,peeking,2020-09-20 04:27:38,photo,studying,neutral,35
1661,3d8fffab-6107-4d7b-9485-c610e233c91c,adore,2020-11-20 18:04:46,photo,studying,positive,72
1662,3d8fffab-6107-4d7b-9485-c610e233c91c,interested,2020-09-23 01:50:59,photo,studying,positive,30
1663,3d8fffab-6107-4d7b-9485-c610e233c91c,worried,2020-11-14 16:04:38,photo,studying,negative,12
1664,3d8fffab-6107-4d7b-9485-c610e233c91c,love,2020-11-15 12:00:43,photo,studying,positive,65
1665,3d8fffab-6107-4d7b-9485-c610e233c91c,love,2020-10-27 17:26:55,photo,studying,positive,65
1666,3d8fffab-6107-4d7b-9485-c610e233c91c,dislike,2020-11-30 20:34:19,photo,studying,negative,10
1667,3d8fffab-6107-4d7b-9485-c610e233c91c,peeking,2021-01-26 16:26:42,photo,studying,neutral,35
1668,3d8fffab-6107-4d7b-9485-c610e233c91c,heart,2020-12-23 15:17:34,photo,studying,positive,60
1669,3d8fffab-6107-4d7b-9485-c610e233c91c,intrigued,2020-11-11 20:14:43,photo,studying,positive,45
1670,3d8fffab-6107-4d7b-9485-c610e233c91c,cherish,2021-05-03 08:29:17,photo,studying,positive,70
1671,3d8fffab-6107-4d7b-9485-c610e233c91c,scared,2020-08-22 06:24:31,photo,studying,negative,15
1672,3d8fffab-6107-4d7b-9485-c610e233c91c,love,2021-03-31 18:15:22,photo,studying,positive,65
1673,3d8fffab-6107-4d7b-9485-c610e233c91c,adore,2020-08-28 05:33:05,photo,studying,positive,72
1674,3d8fffab-6107-4d7b-9485-c610e233c91c,dislike,2021-06-05 00:37:37,photo,studying,negative,10
1675,3d8fffab-6107-4d7b-9485-c610e233c91c,peeking,2021-05-28 09:16:29,photo,studying,neutral,35
1676,3d8fffab-6107-4d7b-9485-c610e233c91c,cherish,2021-05-02 04:05:58,photo,studying,positive,70
1677,409aa11d-5af3-4a70-9da1-482857f5835e,adore,2021-06-10 10:27:58,GIF,fitness,positive,72
1678,409aa11d-5af3-4a70-9da1-482857f5835e,heart,2021-03-23 02:03:11,GIF,fitness,positive,60
1679,409aa11d-5af3-4a70-9da1-482857f5835e,dislike,2021-06-01 09:25:38,GIF,fitness,negative,10
1680,409aa11d-5af3-4a70-9da1-482857f5835e,peeking,2020-06-23 20:43:45,GIF,fitness,neutral,35
1681,409aa11d-5af3-4a70-9da1-482857f5835e,interested,2021-03-06 18:17:53,GIF,fitness,positive,30
1682,409aa11d-5af3-4a70-9da1-482857f5835e,disgust,2021-03-10 19:24:16,GIF,fitness,negative,0
1683,409aa11d-5af3-4a70-9da1-482857f5835e,intrigued,2020-12-26 14:51:03,GIF,fitness,positive,45
1684,409aa11d-5af3-4a70-9da1-482857f5835e,dislike,2020-09-22 04:36:40,GIF,fitness,negative,10
1685,409aa11d-5af3-4a70-9da1-482857f5835e,adore,2021-05-08 00:06:13,GIF,fitness,positive,72
1686,409aa11d-5af3-4a70-9da1-482857f5835e,disgust,2021-06-16 16:12:42,GIF,fitness,negative,0
1687,409aa11d-5af3-4a70-9da1-482857f5835e,scared,2021-01-18 12:21:42,GIF,fitness,negative,15
1688,409aa11d-5af3-4a70-9da1-482857f5835e,interested,2021-02-20 08:17:01,GIF,fitness,positive,30
1689,409aa11d-5af3-4a70-9da1-482857f5835e,super love,2021-05-29 12:12:48,GIF,fitness,positive,75
1690,409aa11d-5af3-4a70-9da1-482857f5835e,love,2020-09-17 16:21:27,GIF,fitness,positive,65
1691,409aa11d-5af3-4a70-9da1-482857f5835e,super love,2021-06-03 02:38:11,GIF,fitness,positive,75
1692,409aa11d-5af3-4a70-9da1-482857f5835e,adore,2020-10-08 21:21:56,GIF,fitness,positive,72
1693,409aa11d-5af3-4a70-9da1-482857f5835e,heart,2020-12-22 14:39:28,GIF,fitness,positive,60
1694,409aa11d-5af3-4a70-9da1-482857f5835e,want,2021-02-24 08:46:52,GIF,fitness,positive,70
1695,409aa11d-5af3-4a70-9da1-482857f5835e,adore,2021-01-16 20:13:52,GIF,fitness,positive,72
1696,409aa11d-5af3-4a70-9da1-482857f5835e,scared,2020-09-15 20:02:55,GIF,fitness,negative,15
1697,409aa11d-5af3-4a70-9da1-482857f5835e,worried,2021-04-19 19:57:29,GIF,fitness,negative,12
1698,409aa11d-5af3-4a70-9da1-482857f5835e,peeking,2020-09-10 08:16:22,GIF,fitness,neutral,35
1699,409aa11d-5af3-4a70-9da1-482857f5835e,heart,2021-06-14 22:33:41,GIF,fitness,positive,60
1700,409aa11d-5af3-4a70-9da1-482857f5835e,intrigued,2021-02-20 08:22:04,GIF,fitness,positive,45
1701,409aa11d-5af3-4a70-9da1-482857f5835e,peeking,2020-09-10 02:26:12,GIF,fitness,neutral,35
1702,409aa11d-5af3-4a70-9da1-482857f5835e,cherish,2021-06-15 23:51:45,GIF,fitness,positive,70
1703,409aa11d-5af3-4a70-9da1-482857f5835e,worried,2021-01-11 11:10:44,GIF,fitness,negative,12
1704,409aa11d-5af3-4a70-9da1-482857f5835e,disgust,2021-01-29 09:21:08,GIF,fitness,negative,0
1705,409aa11d-5af3-4a70-9da1-482857f5835e,scared,2021-03-10 09:43:38,GIF,fitness,negative,15
1706,409aa11d-5af3-4a70-9da1-482857f5835e,hate,2021-02-09 18:35:50,GIF,fitness,negative,5
1707,409aa11d-5af3-4a70-9da1-482857f5835e,adore,2020-10-30 19:28:35,GIF,fitness,positive,72
1708,409aa11d-5af3-4a70-9da1-482857f5835e,scared,2020-12-12 20:50:41,GIF,fitness,negative,15
1709,aa9ea032-0fea-42c3-88d9-666685d4b32b,worried,2021-06-01 03:26:16,GIF,veganism,negative,12
1710,aa9ea032-0fea-42c3-88d9-666685d4b32b,interested,2020-12-30 08:46:39,GIF,veganism,positive,30
1711,aa9ea032-0fea-42c3-88d9-666685d4b32b,cherish,2021-02-21 06:29:32,GIF,veganism,positive,70
1712,aa9ea032-0fea-42c3-88d9-666685d4b32b,adore,2020-09-30 07:16:45,GIF,veganism,positive,72
1713,eaddee3e-3a23-47cd-9785-ab7f2120a293,cherish,2021-04-26 21:50:13,video,science,positive,70
1714,eaddee3e-3a23-47cd-9785-ab7f2120a293,indifferent,2021-06-16 00:04:06,video,science,neutral,20
1715,eaddee3e-3a23-47cd-9785-ab7f2120a293,worried,2020-07-11 03:03:57,video,science,negative,12
1716,eaddee3e-3a23-47cd-9785-ab7f2120a293,super love,2020-09-17 15:53:42,video,science,positive,75
1717,eaddee3e-3a23-47cd-9785-ab7f2120a293,hate,2021-06-14 04:36:42,video,science,negative,5
1718,eaddee3e-3a23-47cd-9785-ab7f2120a293,dislike,2020-10-10 14:23:32,video,science,negative,10
1719,eaddee3e-3a23-47cd-9785-ab7f2120a293,love,2020-07-15 07:47:37,video,science,positive,65
1720,eaddee3e-3a23-47cd-9785-ab7f2120a293,want,2020-07-14 15:49:22,video,science,positive,70
1721,eaddee3e-3a23-47cd-9785-ab7f2120a293,want,2020-12-05 19:26:18,video,science,positive,70
1722,eaddee3e-3a23-47cd-9785-ab7f2120a293,like,2020-06-20 02:20:20,video,science,positive,50
1723,eaddee3e-3a23-47cd-9785-ab7f2120a293,peeking,2020-08-29 23:50:55,video,science,neutral,35
1724,eaddee3e-3a23-47cd-9785-ab7f2120a293,worried,2020-11-29 15:12:57,video,science,negative,12
1725,eaddee3e-3a23-47cd-9785-ab7f2120a293,scared,2020-09-05 07:37:57,video,science,negative,15
1726,eaddee3e-3a23-47cd-9785-ab7f2120a293,love,2021-01-09 02:02:42,video,science,positive,65
1727,eaddee3e-3a23-47cd-9785-ab7f2120a293,adore,2021-01-15 05:04:44,video,science,positive,72
1728,eaddee3e-3a23-47cd-9785-ab7f2120a293,indifferent,2021-04-11 19:15:39,video,science,neutral,20
1729,eaddee3e-3a23-47cd-9785-ab7f2120a293,indifferent,2020-08-11 14:00:02,video,science,neutral,20
1730,eaddee3e-3a23-47cd-9785-ab7f2120a293,peeking,2020-10-19 21:26:59,video,science,neutral,35
1731,eaddee3e-3a23-47cd-9785-ab7f2120a293,interested,2020-11-25 19:03:45,video,science,positive,30
1732,eaddee3e-3a23-47cd-9785-ab7f2120a293,disgust,2020-12-26 09:23:28,video,science,negative,0
1733,eaddee3e-3a23-47cd-9785-ab7f2120a293,peeking,2020-06-23 06:19:36,video,science,neutral,35
1734,eaddee3e-3a23-47cd-9785-ab7f2120a293,hate,2021-04-08 05:11:10,video,science,negative,5
1735,eaddee3e-3a23-47cd-9785-ab7f2120a293,like,2020-10-04 22:22:28,video,science,positive,50
1736,eaddee3e-3a23-47cd-9785-ab7f2120a293,cherish,2021-03-06 06:10:14,video,science,positive,70
1737,eaddee3e-3a23-47cd-9785-ab7f2120a293,want,2021-03-28 04:53:02,video,science,positive,70
1738,eaddee3e-3a23-47cd-9785-ab7f2120a293,worried,2020-10-02 05:25:31,video,science,negative,12
1739,eaddee3e-3a23-47cd-9785-ab7f2120a293,adore,2020-08-21 07:30:03,video,science,positive,72
1740,eaddee3e-3a23-47cd-9785-ab7f2120a293,disgust,2021-04-02 21:00:06,video,science,negative,0
1741,eaddee3e-3a23-47cd-9785-ab7f2120a293,worried,2021-05-27 13:19:43,video,science,negative,12
1742,eaddee3e-3a23-47cd-9785-ab7f2120a293,like,2020-12-04 18:01:46,video,science,positive,50
1743,9ef39aa2-60f9-4e4b-b666-c6cb97015503,want,2020-09-24 22:45:17,GIF,travel,positive,70
1744,9ef39aa2-60f9-4e4b-b666-c6cb97015503,adore,2020-10-22 11:01:01,GIF,travel,positive,72
1745,9ef39aa2-60f9-4e4b-b666-c6cb97015503,love,2021-02-25 03:56:49,GIF,travel,positive,65
1746,9ef39aa2-60f9-4e4b-b666-c6cb97015503,scared,2021-05-22 21:23:36,GIF,travel,negative,15
1747,9ef39aa2-60f9-4e4b-b666-c6cb97015503,want,2021-05-04 05:57:27,GIF,travel,positive,70
1748,9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,2021-01-30 10:23:18,GIF,travel,positive,45
1749,9ef39aa2-60f9-4e4b-b666-c6cb97015503,like,2021-04-04 20:26:08,GIF,travel,positive,50
1750,9ef39aa2-60f9-4e4b-b666-c6cb97015503,want,2021-05-13 01:19:29,GIF,travel,positive,70
1751,9ef39aa2-60f9-4e4b-b666-c6cb97015503,cherish,2020-11-29 11:43:26,GIF,travel,positive,70
1752,9ef39aa2-60f9-4e4b-b666-c6cb97015503,dislike,2021-03-28 14:36:17,GIF,travel,negative,10
1753,9ef39aa2-60f9-4e4b-b666-c6cb97015503,like,2021-03-04 09:19:39,GIF,travel,positive,50
1754,9ef39aa2-60f9-4e4b-b666-c6cb97015503,love,2020-11-07 10:58:55,GIF,travel,positive,65
1755,9ef39aa2-60f9-4e4b-b666-c6cb97015503,like,2021-02-09 11:59:11,GIF,travel,positive,50
1756,9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,2020-09-09 10:33:24,GIF,travel,positive,45
1757,9ef39aa2-60f9-4e4b-b666-c6cb97015503,adore,2021-02-24 00:38:47,GIF,travel,positive,72
1758,9ef39aa2-60f9-4e4b-b666-c6cb97015503,adore,2020-07-09 01:48:22,GIF,travel,positive,72
1759,9ef39aa2-60f9-4e4b-b666-c6cb97015503,interested,2020-11-26 01:10:37,GIF,travel,positive,30
1760,9ef39aa2-60f9-4e4b-b666-c6cb97015503,disgust,2021-01-16 07:00:51,GIF,travel,negative,0
1761,9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,2021-03-14 14:33:44,GIF,travel,positive,45
1762,9ef39aa2-60f9-4e4b-b666-c6cb97015503,love,2021-04-04 15:09:33,GIF,travel,positive,65
